STUDENT_IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,credit_momentum,credit_momentum_label,gateway_struggle,gateway_performance,extreme_unmet_need,unmet_need_segment,low_earned_hours,risk_score,risk_category,gpa_quartile,test_quartile,weak_preparation,efc_segment,financial_profile,gross_need_quartile,unmet_need_quartile,net_price_category,unmet_need_normalized,efc_normalized,financial_stress_score,financial_stress_level,revenue_if_retained,revenue_loss_if_not_returned,full_time_first_term,full_time_label,credit_intensity,second_term_enrolled,second_term_status,has_both_terms,credit_change,credit_momentum_trend,first_term_year,first_term_month,admission_season,cohort,father_first_gen,mother_first_gen,first_gen,first_gen_label,residency_label,distance_category,off_campus,out_of_state,demographic_disadvantage_score,demographic_disadvantage_level
7943568,18,M,BGD 1,Y,N,Music,N,,1090.0,1110.0,200908,PHYS 1125,D,ANTH 1105,C,MATH 1101,A,,,,,,,201002,BIOL 1125,C,MUSC 1100,B,ENGL 1101,A,,,,,,,On Campus,0,150.0,2.6,SCHOOL 23,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,13,13,18.0,17.0,0,1025700,1378920,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,Q3-Above Avg,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.22982229822298222,1.196253690657517,High Stress,12000,12000,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
8035376,18,M,BGD 1,Y,N,General Business,N,17.0,370.0,830.0,200508,POLS 1101,D,MUSC 1100,C,ENGL 1101,B,HIST 2111,B,,,,,200602,ENGL 1102,C,COMM 1110,B,MATH 1101,B,ECON 2105,A,,,,,On Campus,1,150.0,2.46,SCHOOL 82,2.0,High School,2.0,High School,B,Bachelors,12,12,14.0,14.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2005,8,Summer,Summer 2005,1,1,1,First-Generation,In-State,Distant (100-300),0,0,1,Single Factor
7848285,17,M,BGD 4,Y,N,Political Science,Spanish,20.0,930.0,950.0,200908,POLS 1101,D,HIST 2111,C,ENGL 1101,B,MUSC 1100,B,,,,,201002,GEOL 1110,C,ECON 2106,B,ENGL 1102,B,SPAN 1001,A,,,,,Off Campus,1,69.0,2.87,SCHOOL 2,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,15,15,15.0,12.0,0,0,0,0.0,1,On Track (15+ hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-3.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7808054,17,F,BGD 3,Y,N,Pre-Business,Spanish,,870.0,870.0,200908,PSYC 1101,D,HIST 2111,C,,,,,,,,,201002,PHYS 1125,C,ENGL 1101,B,,,,,,,,,Off Campus,1,69.0,3.62,SCHOOL 14,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,13,9,13.0,9.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q4-Highest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,0.0,Stable (±1),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7767991,18,M,BGD 3,Y,N,Pre-Business,Criminal Justice,11.0,,530.0,200908,PSYC 1101,D,HIST 2111,C,ENGL 1101,B,,,,,,,201002,ENGL 1102,C,COMM 1110,B,,,,,,,,,On Campus,0,150.0,2.5,SCHOOL 38,2.0,High School,2.0,High School,B,Bachelors,13,12,14.0,12.0,0,1025700,1273740,-210000.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,Q1-Lowest,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.35225532668806764,0.2122921229212292,1.1399632037668384,High Stress,12000,12000,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2009,8,Summer,Summer 2009,1,1,1,First-Generation,In-State,Distant (100-300),0,0,1,Single Factor
7849269,18,F,BGD 3,N,N,Pre-Nursing,N,,840.0,830.0,201008,SOCI 1101,D,COMM 1110,C,ENGL 1101,B,MATH 1101,B,,,,,201102,CHEM 1151,C,CPSC 1105,B,CHEM 1151L,B,ENGL 1102,B,,,,,Off Campus,1,69.0,3.0,SCHOOL 470,4.0,Other/Unknown,4.0,Other/Unknown,B,Bachelors,12,12,12.0,12.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q2-Below Avg,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2010,8,Summer,Summer 2010,0,0,0,Continuing-Generation,Out-of-State,Regional (25-100),0,1,1,Single Factor
7959653,17,F,BGD 3,Y,N,Undeclared,N,24.0,520.0,1110.0,200608,ASTR 1105,F,ENGL 1101,C,HIST 2111,C,MUSC 1100,B,,,,,200702,ENGL 1102,C,COMM 1110,B,POLS 1101,B,,,,,,,On Campus,1,138.0,2.55,SCHOOL 236,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,14,10,14.0,12.0,467340,1176420,709080,168180.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q3-Above Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q2-Low Unmet,Affordable,0.4851957934877521,0.11818118181181812,1.367014611675934,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2006,8,Summer,Summer 2006,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7876036,18,M,BGD 1,Y,N,Pre-Engineering/RETP,N,,550.0,530.0,200808,CHEM 1211,F,POLS 1101,C,CHEM 1211L,B,ENGL 1101,B,HIST 2111,B,,,200902,THEA 1100,C,MATH 1111,B,,,,,,,,,Off Campus,1,69.0,3.07,SCHOOL 10,2.0,High School,2.0,High School,B,Bachelors,13,10,12.0,12.0,0,1306020,2412420,-347580.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q2-Below Avg,Q1-Lowest,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.3038922471431404,0.4020740207402074,0.9018182264029331,Moderate Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2008,8,Summer,Summer 2008,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7830826,18,M,BGD 1,Y,N,Computer Science - Games,N,,,,200808,COMM 1110,F,ENGL 1101,C,CPSC 1301,B,CPSC 1301L,A,,,,,200902,PSYC 1101,C,MATH 1111,B,ITDS 2726,A,,,,,,,Off Campus,1,69.0,3.08,SCHOOL 10,2.0,High School,2.0,High School,B,Bachelors,17,10,13.0,13.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q2-Below Avg,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2008,8,Summer,Summer 2008,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
8031595,18,M,BGD 1,Y,N,English and Secondary Ed,N,,1240.0,1220.0,200908,COMM 1110,F,ENGL 1102,C,ITDS 2749,C,MATH 1101,C,SOCI 1101,C,,,201002,POLS 1101,C,SPAN 1001,B,COMM 1110,A,,,,,,,On Campus,1,90.0,2.82,SCHOOL 33,2.0,High School,2.0,High School,B,Bachelors,16,10,18.0,12.0,791940,1418100,626160,437361.6,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q4-Highest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.579820383783077,0.1043610436104361,1.475459340172641,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2009,8,Summer,Summer 2009,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7899242,18,F,BGD 3,Y,N,Pre-Nursing,N,19.0,,910.0,201008,CPSC 1105,F,PSYC 1101,C,CHEM 1151,B,CHEM 1151L,A,,,,,201102,ITDS 1145,C,ENGL 1101,B,MATH 1101,A,,,,,,,On Campus,1,138.0,2.52,SCHOOL 179,2.0,High School,2.0,High School,B,Bachelors,14,7,15.0,12.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,5.0,Major Increase (>3),2010,8,Summer,Summer 2010,1,1,1,First-Generation,In-State,Distant (100-300),0,0,1,Single Factor
7933904,18,F,BGD 3,Y,N,Computer Science - Systems,N,17.0,1020.0,830.0,201008,ECON 2106,F,CPSC 1301,C,CPSC 1301L,C,POLS 1101,B,,,,,201102,MATH 1111,C,THEA 1100,B,,,,,,,,,On Campus,1,150.0,2.5,SCHOOL 65,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,13,10,14.0,14.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2010,8,Summer,Summer 2010,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7976220,21,M,BGD 1,Y,N,Undeclared,N,16.0,,790.0,200808,ENGL 1101,F,PSYC 1101,C,ECON 2106,A,HIST 1112,A,,,,,200902,ENGL 1101,C,HIST 2111,B,ITDS 2735,A,MUSC 1100,A,,,,,Off Campus,1,69.0,3.0,SCHOOL 9,,No Information,,No Information,B,Bachelors,16,9,15.0,15.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q2-Below Avg,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,6.0,Major Increase (>3),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7758355,18,F,BGD 3,Y,N,Psychology,N,,1010.0,990.0,201008,GEOL 1110,F,HIST 2111,C,ENGL 1101,B,SOCI 1101,B,,,,,201102,BIOL 1215K,C,ENGL 1102,B,,,,,,,,,On Campus,1,0.0,3.0,SCHOOL 46,3.0,College/Beyond,2.0,High School,B,Bachelors,13,10,15.0,11.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q2-Below Avg,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,1.0,Stable (±1),2010,8,Summer,Summer 2010,0,1,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7888942,18,F,BGD 1,Y,N,Management,N,,900.0,910.0,200508,HIST 2111,F,ARTH 1100,C,ENGL 1101,B,,,,,,,200602,ENGL 1102,C,COMM 1110,B,POLS 1101,B,,,,,,,Off Campus,1,0.0,2.93,SCHOOL 130,,No Information,,No Information,B,Bachelors,12,9,12.0,12.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q2-Below Avg,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7987766,18,M,BGD 1,Y,N,Computer Science - Systems,N,,1220.0,1220.0,200608,ITDS 2735,F,HIST 2111,C,CPSC 1301,B,ENGL 1101,B,MATH 1113,B,CPSC 1301L,A,200702,THEA 1100,C,COMM 1110,B,ENGL 1102,B,,,,,,,Off Campus,1,69.0,3.79,SCHOOL 17,3.0,College/Beyond,1.0,Middle School/Junior High,B,Bachelors,14,13,16.0,13.0,1171380,1171380,0,629220.0,0,Behind (<15 hrs),1,Failing (D/F),1,Extreme (>$469k),0,2,3-High Risk,Q4-Highest,Q4-Highest,0,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.6472637844267931,0.0,1.647263784426793,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2006,8,Summer,Summer 2006,0,1,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7802947,18,M,BGD 2,Y,N,English Language/Literature,N,21.0,950.0,990.0,200708,MATH 1111,F,HIST 2111,C,SPAN 1002,C,ARTH 1100,A,,,,,200802,HIST 2112,C,ENGL 1101,B,,,,,,,,,On Campus,0,90.0,2.73,SCHOOL 178,3.0,College/Beyond,2.0,High School,B,Bachelors,12,9,13.0,13.0,0,902760,1390500,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q2-Below Avg,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.23175231752317524,1.1943236713573238,High Stress,12000,12000,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2007,8,Summer,Summer 2007,0,1,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7812358,18,F,BGD 1,Y,N,Undeclared,N,19.0,,910.0,201008,PSYC 1101,F,ENGL 1101,C,COMM 1110,B,HIST 2112,B,,,,,201102,CHEM 1151,C,CHEM 1151L,B,ENGL 1102,B,ITDS 2735,B,MUSC 1100,B,,,On Campus,1,69.0,2.8,SCHOOL 27,2.0,High School,3.0,College/Beyond,B,Bachelors,12,9,13.0,13.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2010,8,Summer,Summer 2010,1,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7786841,18,F,BGD 2,N,N,Early Childhood Education,N,20.0,,950.0,201008,POLS 1101,INCOMPL,SOCI 1101,C,ITDS 2735,A,,,,,,,201102,HIST 2111,C,ENGL 1101,B,ENGL 2136,B,ITDS 1145,A,ITDS 2746,A,,,Off Campus,1,1270.0,3.17,SCHOOL 497,3.0,College/Beyond,2.0,High School,B,Bachelors,13,13,13.0,13.0,0,0,0,0.0,0,Behind (<15 hrs),0,,0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,0.0,Stable (±1),2010,8,Summer,Summer 2010,0,1,0,Continuing-Generation,Out-of-State,Very Distant (300+),0,1,1,Single Factor
7839439,18,F,BGD 3,Y,N,Psychology,Sociology,,,,200608,ANTH 1105,NOT REP,ITDS 2735,C,ENGL 1101,B,,,,,,,200702,POLS 1101,C,ENGL 1102,B,MATH 1101,B,PSYC 1101,B,,,,,On Campus,1,69.0,3.4,SCHOOL 240,2.0,High School,3.0,College/Beyond,B,Bachelors,15,11,15.0,15.0,972360,1176420,204060,416700.0,0,Behind (<15 hrs),0,,0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.5725572742880525,0.03401034010340103,1.5385469341846516,Severe Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2006,8,Summer,Summer 2006,1,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7933314,18,M,BGD 1,Y,N,Undeclared,N,20.0,,950.0,200608,ANTH 1105,NOT REP,ENGL 1101,C,ITDS 2735,B,,,,,,,200702,ENGL 1102,C,ITDS 1156,B,,,,,,,,,Off Campus,1,0.0,2.83,SCHOOL 70,2.0,High School,2.0,High School,B,Bachelors,12,8,12.0,12.0,0,299160,0,-299160.0,0,Behind (<15 hrs),0,,0,Manageable (<$469k),1,1,2-Moderate Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.32091318268293817,0.0,1.3209131826829381,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2006,8,Summer,Summer 2006,1,1,1,First-Generation,In-State,Local (<25 mi),0,0,1,Single Factor
7768408,18,M,BGD 3,Y,N,Computer Science - Systems,N,17.0,1010.0,830.0,200708,HIST 2111,NOT REP,CPSC 1301,C,ARTH 1100,B,CPSC 1301L,A,,,,,200802,ENGL 1101,C,PSYC 1101,B,MATH 1113,A,SPAN 1001,A,,,,,Off Campus,1,0.0,3.84,SCHOOL 13,4.0,Other/Unknown,3.0,College/Beyond,B,Bachelors,15,15,17.0,17.0,0,0,0,0.0,1,On Track (15+ hrs),0,,0,Manageable (<$469k),0,0,1-Low Risk,Q4-Highest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7951933,18,F,BGD 1,Y,N,Undeclared,N,,,,200708,HIST 2111,NOT REP,MATH 1111,C,CHEM 1151,B,CHEM 1151L,B,ENGL 1101,A,,,200802,POLS 1101,C,ARTH 1100,B,ENGL 1102,B,MATH 1113,B,ITDS 2746,A,,,Off Campus,0,69.0,3.2,SCHOOL 11,2.0,High School,2.0,High School,B,Bachelors,13,13,15.0,15.0,740100,1189920,449820,413220.0,0,Behind (<15 hrs),0,,0,Manageable (<$469k),0,0,1-Low Risk,Q2-Below Avg,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.571333960457435,0.07497074970749708,1.496363210749938,High Stress,12000,12000,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,2.0,Minor Increase (1-3),2007,8,Summer,Summer 2007,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7779031,18,F,BGD 3,Y,N,Management,N,21.0,830.0,990.0,200708,HIST 2112,NOT REP,ARTH 1100,C,ENGL 1101,B,,,,,,,200802,MATH 1111,C,BIOL 1125,B,COMM 1110,B,ENGL 1102,B,,,,,On Campus,1,90.0,3.36,SCHOOL 253,2.0,High School,2.0,High School,B,Bachelors,16,16,13.0,13.0,0,0,0,0.0,1,On Track (15+ hrs),0,,0,Manageable (<$469k),0,0,1-Low Risk,Q3-Above Avg,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-3.0,Major Drop (>3 hrs),2007,8,Summer,Summer 2007,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7800904,17,M,BGD 2,Y,N,Accounting,N,,840.0,830.0,200808,ARTH 1100,D,HIST 2112,D,ENGL 1101,C,,,,,,,200902,ENGL 1102,C,COMM 1110,B,ECON 2105,B,,,,,,,Off Campus,1,69.0,2.33,SCHOOL 10,4.0,Other/Unknown,3.0,College/Beyond,B,Bachelors,15,9,13.0,13.0,1296900,1296900,0,944040.0,0,Behind (<15 hrs),1,Failing (D/F),1,Extreme (>$469k),1,3,4-Critical Risk,Q1-Lowest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.7579315028621325,0.0,1.7579315028621325,Severe Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7786975,18,F,BGD 3,Y,N,Early Childhood Education,N,,860.0,870.0,201008,ARTH 1100,D,HIST 2111,D,MATH 1111,B,,,,,,,201102,POLS 1101,C,CPSC 1105,B,BIOL 1125,B,PSYC 1101,B,ENGL 2136,A,ITDS 2735,A,On Campus,1,69.0,3.07,SCHOOL 153,2.0,High School,2.0,High School,B,Bachelors,12,12,18.0,18.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q2-Below Avg,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,6.0,Major Increase (>3),2010,8,Summer,Summer 2010,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7941947,18,F,BGD 7,N,N,Nursing,N,20.0,,950.0,200608,CHEM 1151,D,HIST 2111,D,ENGL 1101,C,CHEM 1151L,A,,,,,200702,POLS 1101,C,ARTH 1100,B,ENGL 1102,B,,,,,,,Off Campus,1,0.0,3.38,SCHOOL 6,2.0,High School,2.0,High School,B,Bachelors,15,15,16.0,13.0,1504980,1504980,0,1059480.0,1,On Track (15+ hrs),1,Failing (D/F),1,Extreme (>$469k),0,2,3-High Risk,Q3-Above Avg,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.7985117754502006,0.0,1.7985117754502005,Severe Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2006,8,Summer,Summer 2006,1,1,1,First-Generation,Out-of-State,Local (<25 mi),0,1,2,Multiple Factors
